logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
3709534,-156.5941485371343,-4.748317567138592,-4860.08203125,0.7652662992477417,-1.5328469276428223,-2.733083486557007,40.0
3709554,-158.1245311327832,-4.748317567138592,-4860.08203125,0.7468268871307373,-0.518488347530365,-2.759793758392334,40.0
3709574,-160.10502625656414,-4.748317567138592,-4860.08203125,0.7248541712760925,-1.6857928037643433,-2.7943599224090576,40.0
3709594,-162.2655663915979,-4.748317567138592,-4860.08203125,0.7468155026435852,-1.610384464263916,-2.83206844329834,40.0
3709614,-164.7861965491373,-4.748317567138592,-4860.08203125,0.736504316329956,-1.9607723951339722,-2.8760616779327393,40.0
3709634,-167.4868717179295,-4.748317567138592,-4860.08203125,0.6145740747451782,-2.047361373901367,-2.9231975078582764,40.0
3709654,-170.3675918979745,-4.748317567138592,-4860.08203125,0.633674681186676,-2.0503196716308594,-2.973475456237793,40.0
3709674,-173.4283570892723,-4.748317567138592,-4860.08203125,0.5916590094566345,-2.7905545234680176,-3.026895761489868,40.0
3709694,-176.57914478619654,-4.748317567138592,-4860.08203125,0.635826587677002,-3.0263092517852783,-3.0818874835968018,40.0
3709714,-179.81995498874718,-4.748317567138592,-4860.08203125,0.7422287464141846,-3.1298677921295166,-3.1384503841400146,40.0
3709734,177.02925731432856,-4.748317567138592,-4860.08203125,0.5737448334693909,-2.7937729358673096,3.0897433757781982,40.0
3709754,173.87846961740433,-4.748317567138592,-4860.08203125,0.7317042350769043,-2.077240467071533,3.0347516536712646,40.0
3709774,170.8177044261065,-4.748317567138592,-4860.08203125,0.7209329605102539,-2.0505621433258057,2.9813313484191895,40.0
3709794,167.84696174043512,-4.748317567138592,-4860.08203125,0.5791235566139221,-2.755831241607666,2.9294819831848145,40.0
3709814,165.05626406601652,-4.748317567138592,-4860.08203125,0.6662759184837341,-2.7526674270629883,2.880775213241577,40.0
3709834,162.5356339084771,-4.748317567138592,-4860.08203125,0.5860953330993652,-2.665987968444824,2.8367819786071777,40.0
3709854,160.28507126781693,-4.748317567138592,-4860.08203125,0.7275204062461853,-1.68738853931427,2.797502040863037,40.0
3709874,158.304576144036,-4.748317567138592,-4860.08203125,0.75030118227005,-1.5712428092956543,2.7629361152648926,40.0
3709894,156.5941485371343,-4.748317567138592,-4860.08203125,0.7725512385368347,-1.5707701444625854,2.733083486557007,40.0
3709914,155.3338334583646,-4.748317567138592,-4860.08203125,0.7935963273048401,-1.4552911520004272,2.7110867500305176,40.0
3709934,154.3435858964741,-4.748317567138592,-4860.08203125,0.8115611672401428,-0.38984766602516174,2.6938037872314453,40.0
3709954,153.7134283570893,-4.748317567138592,-4860.08203125,0.7935377359390259,-1.0657986402511597,2.682805299758911,40.0
3709974,153.53338334583646,-4.748317567138592,-4860.08203125,0.7768229842185974,-0.00044870327110402286,2.6796631813049316,40.0
3709994,153.7134283570893,-4.748317567138592,-4860.08203125,0.7963940501213074,0.34738367795944214,2.682805299758911,40.0
3710014,154.25356339084772,-4.748317567138592,-4860.08203125,0.8196665644645691,0.3866797089576721,2.692232847213745,40.0
3710034,155.15378844711176,-4.748317567138592,-4860.08203125,0.7824456095695496,1.1816864013671875,2.707944631576538,40.0
3710054,156.41410352588144,-4.748317567138592,-4860.08203125,0.8088991641998291,1.4525291919708252,2.7299413681030273,40.0
3710074,158.0345086271568,-4.748317567138592,-4860.08203125,0.7678984999656677,1.5711411237716675,2.7582225799560547,40.0
3710094,159.9249812453113,-4.748317567138592,-4860.08203125,0.7048265933990479,1.5754930973052979,2.791217803955078,40.0
3710114,162.17554388597148,-4.748317567138592,-4860.08203125,0.6473223567008972,2.636502981185913,2.8304972648620605,40.0
3710134,164.60615153788444,-4.748317567138592,-4860.08203125,0.820743978023529,1.957897663116455,2.8729193210601807,40.0
3710154,167.30682670667665,-4.748317567138592,-4860.08203125,0.6983227729797363,2.7525222301483154,2.9200551509857178,40.0
3710174,170.1875468867217,-4.748317567138592,-4860.08203125,0.789866030216217,3.014679193496704,2.9703330993652344,40.0
3710194,173.15828957239307,-4.748317567138592,-4860.08203125,0.6890009045600891,2.7908196449279785,3.0221824645996094,40.0
3710214,176.2190547636909,-4.748317567138592,-4860.08203125,0.5866695642471313,2.782399892807007,3.0756030082702637,40.0
3710234,179.36984246061513,-4.748317567138592,-4860.08203125,0.6048260927200317,2.790710210800171,3.130594491958618,40.0
3710254,-177.4793698424606,-4.748317567138592,-4860.08203125,0.6956813335418701,3.0236144065856934,-3.0975992679595947,40.0
3710274,-174.41860465116278,-4.748317567138592,-4860.08203125,0.6993871927261353,2.076733350753784,-3.0441789627075195,40.0
3710294,-171.35783945986498,-4.748317567138592,-4860.08203125,0.6956120133399963,3.0233047008514404,-2.9907586574554443,40.0
3710314,-168.56714178544635,-4.748317567138592,-4860.08203125,0.7528645992279053,1.9705711603164673,-2.942051410675049,40.0
3710334,-165.86646661665415,-4.748317567138592,-4860.08203125,0.6662682890892029,2.666372299194336,-2.89491605758667,40.0
3710354,-163.4358589647412,-4.748317567138592,-4860.08203125,0.6553200483322144,1.6899714469909668,-2.85249400138855,40.0
3710374,-161.27531882970743,-4.748317567138592,-4860.08203125,0.6755334734916687,1.572702169418335,-2.8147852420806885,40.0
3710394,-159.2948237059265,-4.748317567138592,-4860.08203125,0.6631186008453369,1.5710862874984741,-2.780219316482544,40.0
3710414,-157.76444111027757,-4.748317567138592,-4860.08203125,0.6221349835395813,0.5171819925308228,-2.7535088062286377,40.0
3710434,-156.50412603150787,-4.748317567138592,-4860.08203125,0.7146169543266296,0.399583101272583,-2.7315123081207275,40.0
3710454,-155.60390097524382,-4.748317567138592,-4860.08203125,0.705075204372406,0.12864741683006287,-2.7158005237579346,40.0
3710474,-154.97374343585898,-4.748317567138592,-4860.08203125,0.7024268507957458,1.0654867887496948,-2.7048020362854004,40.0
3710494,-154.88372093023256,-4.748317567138592,-4860.08203125,0.6968029737472534,1.914243341616384e-07,-2.7032310962677,40.0
3710514,-155.06376594148537,-4.748317567138592,-4860.08203125,0.7222436666488647,-0.3478888273239136,-2.706373453140259,40.0
3710534,-155.60390097524382,-4.748317567138592,-4860.08203125,0.7216982841491699,-1.0947901010513306,-2.7158005237579346,40.0
3710554,-156.5941485371343,-4.748317567138592,-4860.08203125,0.7228472828865051,-1.443505883216858,-2.733083486557007,40.0
3710574,-157.85446361590397,-4.748317567138592,-4860.08203125,0.7095205783843994,-1.5583471059799194,-2.755080223083496,40.0
3710594,-159.38484621155288,-4.748317567138592,-4860.08203125,0.6743993759155273,-1.4563815593719482,-2.781790256500244,40.0
3710614,-161.36534133533382,-4.748317567138592,-4860.08203125,0.7605901956558228,-1.9186906814575195,-2.816356658935547,40.0
3710634,-163.52588147036758,-4.748317567138592,-4860.08203125,0.708336353302002,-1.9225754737854004,-2.85406494140625,40.0
3710654,-165.95648912228057,-4.748317567138592,-4860.08203125,0.7851901054382324,-1.957685947418213,-2.89648699760437,40.0
3710674,-168.56714178544635,-4.748317567138592,-4860.08203125,0.72966068983078,-1.9608242511749268,-2.942051410675049,40.0
3710694,-171.44786196549137,-4.748317567138592,-4860.08203125,0.6448899507522583,-3.01375412940979,-2.9923298358917236,40.0
3710714,-174.41860465116278,-4.748317567138592,-4860.08203125,0.7029185891151428,-3.1002657413482666,-3.0441789627075195,40.0
3710734,-177.38934733683422,-4.748317567138592,-4860.08203125,0.740468442440033,-2.0766143798828125,-3.0960283279418945,40.0
3710754,179.54988747186798,-4.748317567138592,-4860.08203125,0.7342433333396912,-2.0512685775756836,3.1337368488311768,40.0
3710774,176.39909977494375,-4.748317567138592,-4860.08203125,0.5927849411964417,-3.103163242340088,3.078745126724243,40.0
3710794,173.4283570892723,-4.748317567138592,-4860.08203125,0.5884258151054382,-2.782062530517578,3.026895761489868,40.0
3710814,170.45761440360093,-4.748317567138592,-4860.08203125,0.7338829636573792,-3.0145888328552246,2.9750468730926514,40.0
3710834,167.66691672918228,-4.748317567138592,-4860.08203125,0.6767055988311768,-3.013777017593384,2.926339626312256,40.0
3710854,165.14628657164292,-4.748317567138592,-4860.08203125,0.6150313019752502,-1.6987919807434082,2.8823466300964355,40.0
3710874,162.71567891972995,-4.748317567138592,-4860.08203125,0.6896626949310303,-1.9312547445297241,2.8399243354797363,40.0
3710894,160.64516129032256,-4.748317567138592,-4860.08203125,0.6680012345314026,-1.5716657638549805,2.8037869930267334,40.0
3710914,158.75468867216802,-4.748317567138592,-4860.08203125,0.6799365282058716,-1.5712192058563232,2.770792007446289,40.0
3710934,157.22430607651916,-4.748317567138592,-4860.08203125,0.724355936050415,-1.5333592891693115,2.744081735610962,40.0
3710954,156.05401350337587,-4.748317567138592,-4860.08203125,0.7540711760520935,-0.4763324558734894,2.72365665435791,40.0
3710974,155.15378844711176,-4.748317567138592,-4860.08203125,0.7112101912498474,-1.171791434288025,2.707944631576538,40.0
3710994,154.70367591897974,-4.748317567138592,-4860.08203125,0.7081860303878784,-0.11512023955583572,2.7000885009765625,40.0
3711014,154.61365341335335,-4.748317567138592,-4860.08203125,0.719559371471405,-2.0849052262406076e-08,2.698517322540283,40.0
3711034,154.79369842460613,-4.748317567138592,-4860.08203125,0.7086799144744873,0.01250208355486393,2.701659917831421,40.0
3711054,155.423855963991,-4.748317567138592,-4860.08203125,0.7473361492156982,0.3613342344760895,2.712658166885376,40.0
3711074,156.41410352588144,-4.748317567138592,-4860.08203125,0.6815845966339111,1.2099522352218628,2.7299413681030273,40.0
3711094,157.67441860465118,-4.748317567138592,-4860.08203125,0.6742292046546936,1.2196217775344849,2.7519378662109375,40.0
3711114,159.2948237059265,-4.748317567138592,-4860.08203125,0.6600017547607422,1.5698322057724,2.780219316482544,40.0
3711134,161.18529632408104,-4.748317567138592,-4860.08203125,0.6370590329170227,1.5712759494781494,2.8132143020629883,40.0
3711154,163.43585896474116,-4.748317567138592,-4860.08203125,0.5768091678619385,2.636502265930176,2.85249400138855,40.0
3711174,165.86646661665418,-4.748317567138592,-4860.08203125,0.5936355590820312,2.742886543273926,2.89491605758667,40.0
3711194,168.47711927981993,-4.748317567138592,-4860.08203125,0.5732448697090149,2.7524075508117676,2.9404804706573486,40.0
3711214,171.26781695423858,-4.748317567138592,-4860.08203125,0.6565345525741577,3.014005184173584,2.989187717437744,40.0
3711234,174.14853713428357,-4.748317567138592,-4860.08203125,0.6112040281295776,2.782181978225708,3.0394656658172607,40.0
3711254,177.119279819955,-4.748317567138592,-4860.08203125,0.5954166650772095,2.7820563316345215,3.0913147926330566,40.0
3711274,-179.81995498874718,-4.748317567138592,-4860.08203125,0.6002699732780457,3.0235447883605957,-3.1384503841400146,40.0
3711294,-176.84921230307577,-4.748317567138592,-4860.08203125,0.48101723194122314,2.7820799350738525,-3.0866010189056396,40.0
3711314,-173.87846961740436,-4.748317567138592,-4860.08203125,0.5956804752349854,3.014940023422241,-3.0347516536712646,40.0
3711334,-171.08777194298574,-4.748317567138592,-4860.08203125,0.591301441192627,1.9622042179107666,-2.9860448837280273,40.0
3711354,-168.47711927981996,-4.748317567138592,-4860.08203125,0.5362749695777893,2.7515461444854736,-2.9404804706573486,40.0
3711374,-165.86646661665415,-4.748317567138592,-4860.08203125,0.5428991317749023,1.6986712217330933,-2.89491605758667,40.0
3711394,-163.52588147036758,-4.748317567138592,-4860.08203125,0.556510865688324,2.6281628608703613,-2.85406494140625,40.0
3711414,-161.54538634658664,-4.748317567138592,-4860.08203125,0.5684917569160461,1.571486234664917,-2.8194987773895264,40.0
3711434,-159.7449362340585,-4.748317567138592,-4860.08203125,0.6688420176506042,1.5713253021240234,-2.7880749702453613,40.0
3711454,-158.30457614403602,-4.748317567138592,-4860.08203125,0.5984588265419006,1.4551806449890137,-2.7629361152648926,40.0
3711474,-157.22430607651913,-4.748317567138592,-4860.08203125,0.6448503136634827,0.39000940322875977,-2.744081735610962,40.0
3711494,-156.41410352588147,-4.748317567138592,-4860.08203125,0.6841707229614258,0.3612332344055176,-2.7299413681030273,40.0
3711514,-155.96399099774945,-4.748317567138592,-4860.08203125,0.6489540934562683,0.11510924994945526,-2.7220852375030518,40.0
3711534,-155.87396849212303,-4.748317567138592,-4860.08203125,0.6438706517219543,5.795192805635452e-07,-2.7205138206481934,40.0
3711554,-156.23405851462866,-4.748317567138592,-4860.08203125,0.6357613205909729,-1.0652204751968384,-2.7267987728118896,40.0
3711574,-156.8642160540135,-4.748317567138592,-4860.08203125,0.6283729076385498,-1.1717700958251953,-2.7377970218658447,40.0
3711594,-157.85446361590397,-4.748317567138592,-4860.08203125,0.6527339816093445,-1.452024221420288,-2.755080223083496,40.0
3711614,-159.11477869467367,-4.748317567138592,-4860.08203125,0.6101429462432861,-1.455276370048523,-2.7770769596099854,40.0
3711634,-160.73518379594898,-4.748317567138592,-4860.08203125,0.6174312233924866,-1.5707192420959473,-2.8053581714630127,40.0
3711654,-162.62565641410353,-4.748317567138592,-4860.08203125,0.6008281111717224,-1.571751356124878,-2.838353395462036,40.0
3711674,-164.7861965491373,-4.748317567138592,-4860.08203125,0.5656490921974182,-1.609565019607544,-2.8760616779327393,40.0
3711694,-167.21680420105025,-4.748317567138592,-4860.08203125,0.7149223685264587,-1.9576890468597412,-2.9184837341308594,40.0
3711714,-169.82745686421606,-4.748317567138592,-4860.08203125,0.6572012901306152,-2.7522926330566406,-2.964048147201538,40.0
3711734,-172.52813203300826,-4.748317567138592,-4860.08203125,0.6570040583610535,-1.9619953632354736,-3.011183977127075,40.0
3711754,-175.40885221305325,-4.748317567138592,-4860.08203125,0.435308039188385,-2.7556660175323486,-3.061462163925171,40.0
3711774,-178.3795948987247,-4.748317567138592,-4860.08203125,0.6596640348434448,-3.023479461669922,-3.113311529159546,40.0
3711794,178.73968492123032,-4.748317567138592,-4860.08203125,0.6691307425498962,-2.0476980209350586,3.119596004486084,40.0
3711814,175.76894223555888,-4.748317567138592,-4860.08203125,0.46225741505622864,-2.755937099456787,3.067746639251709,40.0
3711834,172.8882220555139,-4.748317567138592,-4860.08203125,0.594869077205658,-2.7528486251831055,3.0174689292907715,40.0
3711854,170.0975243810953,-4.748317567138592,-4860.08203125,0.5294893383979797,-2.7526233196258545,2.968761920928955,40.0
3711874,167.4868717179295,-4.748317567138592,-4860.08203125,0.5999285578727722,-1.960565209388733,2.9231975078582764,40.0
3711894,165.05626406601652,-4.748317567138592,-4860.08203125,0.573766827583313,-1.6902457475662231,2.880775213241577,40.0
3711914,162.80570142535635,-4.748317567138592,-4860.08203125,0.7768534421920776,-1.9199821949005127,2.8414955139160156,40.0
3711934,160.9152288072018,-4.748317567138592,-4860.08203125,0.6455431580543518,-1.6858570575714111,2.8085005283355713,40.0
3711954,159.2048012003001,-4.748317567138592,-4860.08203125,0.5924562215805054,-1.223777174949646,2.7786481380462646,40.0
3711974,157.76444111027757,-4.748317567138592,-4860.08203125,0.6344910860061646,-1.4553242921829224,2.7535088062286377,40.0
3711994,156.77419354838707,-4.748317567138592,-4860.08203125,0.6374157667160034,-0.3898067772388458,2.7362260818481445,40.0
3712014,156.05401350337587,-4.748317567138592,-4860.08203125,0.6317965984344482,-0.11890506744384766,2.72365665435791,40.0
3712034,155.69392348087024,-4.748317567138592,-4860.08203125,0.6789970397949219,-0.001364898751489818,2.717371702194214,40.0
3712054,155.69392348087024,-4.748317567138592,-4860.08203125,0.6632820963859558,1.0526894330978394,2.717371702194214,40.0
3712074,155.96399099774942,-4.748317567138592,-4860.08203125,0.6721964478492737,0.11601635068655014,2.7220852375030518,40.0
3712094,156.68417104276068,-4.748317567138592,-4860.08203125,0.636211633682251,1.1719131469726562,2.734654664993286,40.0
3712114,157.67441860465118,-4.748317567138592,-4860.08203125,0.6212184429168701,1.1844468116760254,2.7519378662109375,40.0
3712134,159.02475618904725,-4.748317567138592,-4860.08203125,0.6372163891792297,1.5327849388122559,2.775505542755127,40.0
3712154,160.64516129032256,-4.748317567138592,-4860.08203125,0.6085745096206665,1.5706981420516968,2.8037869930267334,40.0
3712174,162.5356339084771,-4.748317567138592,-4860.08203125,0.5859647393226624,1.5712193250656128,2.8367819786071777,40.0
3712194,164.7861965491373,-4.748317567138592,-4860.08203125,0.530458390712738,2.636488914489746,2.8760616779327393,40.0
3712214,167.12678169542386,-4.748317567138592,-4860.08203125,0.7073566317558289,1.957827091217041,2.916912794113159,40.0
3712234,169.73743435858967,-4.748317567138592,-4860.08203125,0.6644066572189331,2.752450942993164,2.962476968765259,40.0
3712254,172.43810952738187,-4.748317567138592,-4860.08203125,0.6074537038803101,3.013603687286377,3.009612798690796,40.0
3712274,175.22880720180046,-4.748317567138592,-4860.08203125,0.5267513394355774,2.78096604347229,3.0583198070526123,40.0
3712294,178.10952738184545,-4.748317567138592,-4860.08203125,0.40266868472099304,2.780979633331299,3.108597755432129,40.0
3712314,-179.00975243810953,-4.748317567138592,-4860.08203125,0.4557899236679077,2.7813220024108887,-3.124309539794922,40.0
3712334,-176.1290322580645,-4.748317567138592,-4860.08203125,0.41682472825050354,2.7811784744262695,-3.0740315914154053,40.0
3712354,-173.33833458364592,-4.748317567138592,-4860.08203125,0.49109530448913574,2.7524807453155518,-3.025324821472168,40.0
3712374,-170.63765941485372,-4.748317567138592,-4860.08203125,0.5214642286300659,2.751535177230835,-2.978188991546631,40.0
3712394,-168.11702925731433,-4.748317567138592,-4860.08203125,0.6955204606056213,1.9323019981384277,-2.9341959953308105,40.0
3712414,-165.77644411102776,-4.748317567138592,-4860.08203125,0.5596122741699219,1.6872068643569946,-2.8933448791503906,40.0
3712434,-163.615903975994,-4.748317567138592,-4860.08203125,0.5440660119056702,1.685929536819458,-2.8556363582611084,40.0
3712454,-161.72543135783945,-4.748317567138592,-4860.08203125,0.6085553169250488,1.571183681488037,-2.822641372680664,40.0
3712474,-160.19504876219054,-4.748317567138592,-4860.08203125,0.5645079016685486,0.5170978903770447,-2.795931100845337,40.0
3712494,-158.84471117779444,-4.748317567138592,-4860.08203125,0.5777406096458435,1.4523799419403076,-2.7723631858825684,40.0
3712514,-157.85446361590397,-4.748317567138592,-4860.08203125,0.583932101726532,1.1813374757766724,-2.755080223083496,40.0
3712534,-157.22430607651913,-4.748317567138592,-4860.08203125,0.5726922154426575,1.0657998323440552,-2.744081735610962,40.0
3712554,-156.95423855963992,-4.748317567138592,-4860.08203125,0.6044323444366455,0.0013612775364890695,-2.739368438720703,40.0
3712574,-156.95423855963992,-4.748317567138592,-4860.08203125,0.5913245677947998,3.193197930465713e-13,-2.739368438720703,40.0
3712594,-157.40435108777194,-4.748317567138592,-4860.08203125,0.6107239723205566,-1.0909761190414429,-2.7472243309020996,40.0
3712614,-158.1245311327832,-4.748317567138592,-4860.08203125,0.600571870803833,-1.1812255382537842,-2.759793758392334,40.0
3712634,-159.11477869467367,-4.748317567138592,-4860.08203125,0.566020131111145,-1.4523670673370361,-2.7770769596099854,40.0
3712654,-160.46511627906978,-4.748317567138592,-4860.08203125,0.5069353580474854,-1.2225971221923828,-2.800644874572754,40.0
3712674,-162.08552138034509,-4.748317567138592,-4860.08203125,0.5093123912811279,-1.2237906455993652,-2.8289260864257812,40.0
3712694,-164.06601650412603,-4.748317567138592,-4860.08203125,0.6193287372589111,-1.9186025857925415,-2.863492250442505,40.0
3712714,-166.22655663915978,-4.748317567138592,-4860.08203125,0.4929054379463196,-2.636596202850342,-2.901201009750366,40.0
3712734,-168.56714178544635,-4.748317567138592,-4860.08203125,0.653998076915741,-1.957578182220459,-2.942051410675049,40.0
3712754,-171.08777194298574,-4.748317567138592,-4860.08203125,0.6257831454277039,-1.9605733156204224,-2.9860448837280273,40.0
3712774,-173.78844711177794,-4.748317567138592,-4860.08203125,0.5380839109420776,-2.7526230812072754,-3.0331807136535645,40.0
3712794,-176.48912228057014,-4.748317567138592,-4860.08203125,0.5198877453804016,-1.9611561298370361,-3.0803165435791016,40.0
3712814,-179.36984246061516,-4.748317567138592,-4860.08203125,0.4479518532752991,-2.780872106552124,-3.130594491958618,40.0
3712834,177.83945986496622,-4.748317567138592,-4860.08203125,0.5038870573043823,-1.9705324172973633,3.103884220123291,40.0
3712854,174.95873968492123,-4.748317567138592,-4860.08203125,0.5229917168617249,-3.013610363006592,3.0536062717437744,40.0
3712874,172.43810952738187,-4.748317567138592,-4860.08203125,0.6470794677734375,-1.9610214233398438,3.009612798690796,40.0
3712894,169.64741185296322,-4.748317567138592,-4860.08203125,0.4665694534778595,-2.6661911010742188,2.9609060287475586,40.0
3712914,167.21680420105025,-4.748317567138592,-4860.08203125,0.4350303113460541,-1.6905102729797363,2.9184837341308594,40.0
3712934,164.96624156039007,-4.748317567138592,-4860.08203125,0.4628705382347107,-1.5837037563323975,2.879204273223877,40.0
3712954,162.89572393098274,-4.748317567138592,-4860.08203125,0.5839405655860901,-1.5726969242095947,2.843066692352295,40.0
3712974,161.0952738184546,-4.748317567138592,-4860.08203125,0.6022112965583801,-1.5700879096984863,2.811643123626709,40.0
3712994,159.56489122280573,-4.748317567138592,-4860.08203125,0.596060037612915,-1.4560455083847046,2.784932851791382,40.0
3713014,158.304576144036,-4.748317567138592,-4860.08203125,0.6303731203079224,-1.4519612789154053,2.7629361152648926,40.0
3713034,157.40435108777194,-4.748317567138592,-4860.08203125,0.5908063054084778,-1.1804261207580566,2.7472243309020996,40.0
3713054,156.86421605401353,-4.748317567138592,-4860.08203125,0.6170344352722168,-0.35170984268188477,2.7377970218658447,40.0
3713074,156.5941485371343,-4.748317567138592,-4860.08203125,0.6235423684120178,-0.11464320868253708,2.733083486557007,40.0
3713094,156.77419354838707,-4.748317567138592,-4860.08203125,0.6074579954147339,1.0528980493545532,2.7362260818481445,40.0
3713114,157.1342835708927,-4.748317567138592,-4860.08203125,0.6104844212532043,0.03920059651136398,2.7425105571746826,40.0
3713134,157.94448612153036,-4.748317567138592,-4860.08203125,0.5978451371192932,1.1803299188613892,2.7566514015197754,40.0
3713154,159.02475618904725,-4.748317567138592,-4860.08203125,0.5773962736129761,1.2106642723083496,2.775505542755127,40.0
3713174,160.37509377344338,-4.748317567138592,-4860.08203125,0.5928865671157837,0.5171477794647217,2.7990734577178955,40.0
3713194,162.08552138034509,-4.748317567138592,-4860.08203125,0.5842301249504089,1.5711781978607178,2.8289260864257812,40.0
3713214,163.97599399849963,-4.748317567138592,-4860.08203125,0.6105794310569763,1.5725743770599365,2.8619210720062256,40.0
3713234,166.13653413353336,-4.748317567138592,-4860.08203125,0.562025249004364,1.6864659786224365,2.899629831314087,40.0
3713254,168.47711927981993,-4.748317567138592,-4860.08203125,0.5203675627708435,1.6900427341461182,2.9404804706573486,40.0
3713274,170.99774943735935,-4.748317567138592,-4860.08203125,0.6850537657737732,1.9579582214355469,2.984473943710327,40.0
3713294,173.60840210052515,-4.748317567138592,-4860.08203125,0.531887412071228,1.960524320602417,3.0300381183624268,40.0
3713314,176.39909977494375,-4.748317567138592,-4860.08203125,0.4442741870880127,2.752746105194092,3.078745126724243,40.0
3713334,179.09977494373595,-4.748317567138592,-4860.08203125,0.48928865790367126,1.9612550735473633,3.1258809566497803,40.0
3713354,-178.10952738184545,-4.748317567138592,-4860.08203125,0.5601897239685059,1.9621803760528564,-3.108597755432129,40.0
3713374,-175.40885221305325,-4.748317567138592,-4860.08203125,0.5342581272125244,1.9610097408294678,-3.061462163925171,40.0
3713394,-172.70817704426108,-4.748317567138592,-4860.08203125,0.4324212968349457,2.666445732116699,-3.014326333999634,40.0
3713414,-170.1875468867217,-4.748317567138592,-4860.08203125,0.6440213918685913,1.9579530954360962,-2.9703330993652344,40.0
3713434,-167.84696174043512,-4.748317567138592,-4860.08203125,0.5292544364929199,1.6105942726135254,-2.9294819831848145,40.0
3713454,-165.59639909977494,-4.748317567138592,-4860.08203125,0.5800248384475708,2.625222682952881,-2.890202522277832,40.0
3713474,-163.7059264816204,-4.748317567138592,-4860.08203125,0.5230336785316467,1.5710735321044922,-2.8572075366973877,40.0
3713494,-161.9954988747187,-4.748317567138592,-4860.08203125,0.5185931324958801,1.456540822982788,-2.827354907989502,40.0
3713514,-160.55513878469617,-4.748317567138592,-4860.08203125,0.5105909109115601,1.2196259498596191,-2.802215814590454,40.0
3713534,-159.38484621155288,-4.748317567138592,-4860.08203125,0.49329957365989685,1.2100520133972168,-2.781790256500244,40.0
3713554,-158.57464366091523,-4.748317567138592,-4860.08203125,0.5095426440238953,1.0948001146316528,-2.7676498889923096,40.0
3713574,-158.1245311327832,-4.748317567138592,-4860.08203125,0.5361833572387695,0.012637631967663765,-2.759793758392334,40.0
3713594,-157.9444861215304,-4.748317567138592,-4860.08203125,0.5513067245483398,5.322786819306202e-06,-2.7566514015197754,40.0
3713614,-158.1245311327832,-4.748317567138592,-4860.08203125,0.5414414405822754,-1.053138017654419,-2.759793758392334,40.0
3713634,-158.57464366091523,-4.748317567138592,-4860.08203125,0.5513535737991333,-1.0920555591583252,-2.7676498889923096,40.0
3713654,-159.38484621155288,-4.748317567138592,-4860.08203125,0.5397973656654358,-1.181165337562561,-2.781790256500244,40.0
3713674,-160.46511627906978,-4.748317567138592,-4860.08203125,0.545520544052124,-0.47931262850761414,-2.800644874572754,40.0
3713694,-161.90547636909227,-4.748317567138592,-4860.08203125,0.5604711771011353,-1.5332005023956299,-2.8257837295532227,40.0
3713714,-163.615903975994,-4.748317567138592,-4860.08203125,0.516796886920929,-1.5712969303131104,-2.8556363582611084,40.0
3713734,-165.50637659414855,-4.748317567138592,-4860.08203125,0.4855842590332031,-1.6088531017303467,-2.8886311054229736,40.0
3713754,-167.6669167291823,-4.748317567138592,-4860.08203125,0.4603699743747711,-2.6278834342956543,-2.926339626312256,40.0
3713774,-170.00750187546888,-4.748317567138592,-4860.08203125,0.5031770467758179,-2.6634106636047363,-2.967190980911255,40.0
3713794,-172.43810952738184,-4.748317567138592,-4860.08203125,0.4603644609451294,-1.9324290752410889,-3.009612798690796,40.0
3713814,-175.04876219054765,-4.748317567138592,-4860.08203125,0.5083590149879456,-1.9610328674316406,-3.0551774501800537,40.0
3713834,-177.74943735933982,-4.748317567138592,-4860.08203125,0.5215145349502563,-2.752380609512329,-3.1023128032684326,40.0
3713854,179.54988747186798,-4.748317567138592,-4860.08203125,0.4708535075187683,-2.7525196075439453,3.1337368488311768,40.0
3713874,176.84921230307577,-4.748317567138592,-4860.08203125,0.39692676067352295,-2.7525792121887207,3.0866010189056396,40.0
3713894,174.14853713428357,-4.748317567138592,-4860.08203125,0.46175649762153625,-2.7524631023406982,3.0394656658172607,40.0
3713914,171.6279069767442,-4.748317567138592,-4860.08203125,0.6000282764434814,-1.932457685470581,2.9954721927642822,40.0
3713934,169.1972993248312,-4.748317567138592,-4860.08203125,0.5342057943344116,-1.6900417804718018,2.953050136566162,40.0
3713954,166.85671417854462,-4.748317567138592,-4860.08203125,0.5887854695320129,-1.9226157665252686,2.9121992588043213,40.0
3713974,164.7861965491373,-4.748317567138592,-4860.08203125,0.5350789427757263,-1.575451374053955,2.8760616779327393,40.0
3713994,162.89572393098274,-4.748317567138592,-4860.08203125,0.5192773342132568,-1.5713367462158203,2.843066692352295,40.0
3714014,161.27531882970743,-4.748317567138592,-4860.08203125,0.5425068140029907,-1.5334903001785278,2.8147852420806885,40.0
3714034,159.9249812453113,-4.748317567138592,-4860.08203125,0.570041835308075,-1.4521106481552124,2.791217803955078,40.0
3714054,158.93473368342086,-4.748317567138592,-4860.08203125,0.5217629075050354,-0.3898064196109772,2.7739346027374268,40.0
3714074,158.1245311327832,-4.748317567138592,-4860.08203125,0.5408268570899963,-1.0920335054397583,2.759793758392334,40.0
3714094,157.76444111027757,-4.748317567138592,-4860.08203125,0.5434032082557678,-0.004169811028987169,2.7535088062286377,40.0
3714114,157.58439609902473,-4.748317567138592,-4860.08203125,0.5539628863334656,-0.00044864072697237134,2.750366687774658,40.0
