workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
pendulum_real_ws,BALANCE,27.923,-0.009614,0.044247,-0.000632,0.784799994,0.000000227,-0.000167793,0.015515,7,-0.000006320,-0.000631989,-0.000451421,-0.000451421,0.000569966,manual_A_near_upright
pendulum_real_ws,BALANCE,27.974,-0.009613,0.043755,-0.000634,0.784799994,0.000000238,-0.000167781,0.015239,7,-0.000006341,-0.000634063,-0.000452902,-0.000452902,0.000569887,manual_A_near_upright
pendulum_real_ws,BALANCE,28.025,-0.009612,0.043271,-0.000635,0.784799994,0.000000234,-0.000167769,0.014968,7,-0.000006348,-0.000634766,-0.000453404,-0.000453404,0.000569858,manual_A_near_upright
pendulum_real_ws,BALANCE,28.076,-0.009612,0.042796,-0.000636,0.784799994,0.000000223,-0.000167758,0.014702,7,-0.000006358,-0.000635758,-0.000454113,-0.000454113,0.000569842,manual_A_near_upright
pendulum_real_ws,BALANCE,28.127,-0.009611,0.042329,-0.000637,0.784799994,0.000000215,-0.000167747,0.014440,7,-0.000006371,-0.000637104,-0.000455075,-0.000455075,0.000569791,manual_A_near_upright
pendulum_real_ws,BALANCE,28.179,-0.009611,0.041871,-0.000638,0.784799994,0.000000216,-0.000167736,0.014183,7,-0.000006380,-0.000638025,-0.000455732,-0.000455732,0.000569784,manual_A_near_upright
pendulum_real_ws,BALANCE,28.229,-0.009610,0.041421,-0.000639,0.784799994,0.000000210,-0.000167725,0.013933,7,-0.000006386,-0.000638581,-0.000456129,-0.000456129,0.000569779,manual_A_near_upright
pendulum_real_ws,BALANCE,28.280,-0.009609,0.040979,-0.000640,0.784799994,0.000000195,-0.000167714,0.013685,7,-0.000006399,-0.000639897,-0.000457069,-0.000457069,0.000569762,manual_A_near_upright
pendulum_real_ws,BALANCE,28.331,-0.009609,0.040545,-0.000641,0.784799994,0.000000198,-0.000167704,0.013443,7,-0.000006409,-0.000640926,-0.000457805,-0.000457805,0.000569713,manual_A_near_upright
pendulum_real_ws,BALANCE,28.382,-0.009608,0.040119,-0.000642,0.784799994,0.000000198,-0.000167694,0.013206,7,-0.000006418,-0.000641826,-0.000458447,-0.000458447,0.000569685,manual_A_near_upright
pendulum_real_ws,BALANCE,28.433,-0.009608,0.039700,-0.000643,0.784799994,0.000000199,-0.000167684,0.012973,7,-0.000006431,-0.000643087,-0.000459348,-0.000459348,0.000569648,manual_A_near_upright
pendulum_real_ws,BALANCE,28.484,-0.009607,0.039290,-0.000645,0.784799994,0.000000203,-0.000167674,0.012743,7,-0.000006444,-0.000644400,-0.000460286,-0.000460286,0.000569628,manual_A_near_upright
pendulum_real_ws,BALANCE,28.535,-0.009606,0.038886,-0.000646,0.784799994,0.000000204,-0.000167664,0.012516,7,-0.000006461,-0.000646134,-0.000461524,-0.000461524,0.000569579,manual_A_near_upright
pendulum_real_ws,BALANCE,28.587,-0.009606,0.038490,-0.000647,0.784799994,0.000000196,-0.000167654,0.012292,7,-0.000006472,-0.000647175,-0.000462268,-0.000462268,0.000569554,manual_A_near_upright
pendulum_real_ws,BALANCE,28.638,-0.009605,0.038100,-0.000648,0.784799994,0.000000192,-0.000167644,0.012073,7,-0.000006479,-0.000647936,-0.000462812,-0.000462812,0.000569529,manual_A_near_upright
pendulum_real_ws,BALANCE,28.690,-0.009605,0.037794,-0.000668,0.784799994,0.000000396,-0.000167634,0.011858,7,-0.000006619,-0.000661872,-0.000472766,-0.000472766,0.000569298,manual_A_near_upright
pendulum_real_ws,BALANCE,28.748,-0.009604,0.037415,-0.000661,0.784799994,0.000000352,-0.000167618,0.011619,7,-0.000006613,-0.000661337,-0.000472384,-0.000472384,0.000569057,manual_A_near_upright
pendulum_real_ws,BALANCE,28.802,-0.009603,0.037042,-0.000656,0.784799994,0.000000270,-0.000167608,0.011402,7,-0.000006556,-0.000655617,-0.000468298,-0.000468298,0.000569221,manual_A_near_upright
pendulum_real_ws,BALANCE,28.858,-0.009603,0.036741,-0.000675,0.784799994,0.000000505,-0.000167596,0.011179,7,-0.000006749,-0.000674869,-0.000482049,-0.000482049,0.000568613,manual_A_near_upright
pendulum_real_ws,BALANCE,28.914,-0.009602,0.036392,-0.000660,0.784799994,0.000000300,-0.000167585,0.010967,7,-0.000006569,-0.000656891,-0.000469208,-0.000469208,0.000568993,manual_A_near_upright
pendulum_real_ws,BALANCE,28.964,-0.009602,0.036027,-0.000647,0.784799994,0.000000080,-0.000167578,0.010770,7,-0.000006471,-0.000647113,-0.000462224,-0.000462224,0.000569574,manual_A_near_upright
pendulum_real_ws,BALANCE,29.024,-0.009601,0.035600,-0.000649,0.784799994,0.000000111,-0.000167572,0.010545,7,-0.000006484,-0.000648379,-0.000463128,-0.000463128,0.000569512,manual_A_near_upright
pendulum_real_ws,BALANCE,29.077,-0.009601,0.035263,-0.000656,0.784799994,0.000000180,-0.000167564,0.010349,7,-0.000006557,-0.000655672,-0.000468337,-0.000468337,0.000569285,manual_A_near_upright
pendulum_real_ws,BALANCE,29.128,-0.009600,0.034926,-0.000652,0.784799994,0.000000122,-0.000167558,0.010168,7,-0.000006520,-0.000652032,-0.000465737,-0.000465737,0.000569404,manual_A_near_upright
pendulum_real_ws,BALANCE,29.178,-0.009600,0.034595,-0.000653,0.784799994,0.000000118,-0.000167552,0.009990,7,-0.000006530,-0.000653019,-0.000466442,-0.000466442,0.000569394,manual_A_near_upright
pendulum_real_ws,BALANCE,29.229,-0.009600,0.034271,-0.000655,0.784799994,0.000000127,-0.000167546,0.009813,7,-0.000006544,-0.000654396,-0.000467425,-0.000467425,0.000569360,manual_A_near_upright
pendulum_real_ws,BALANCE,29.280,-0.009599,0.033952,-0.000656,0.784799994,0.000000129,-0.000167539,0.009639,7,-0.000006557,-0.000655738,-0.000468384,-0.000468384,0.000569323,manual_A_near_upright
