workspace,direction,force_n,torque_nm,elapsed_s,trial_elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_total_torque_nm,external_disturbance_torque_nm
pendulum_pid_ws,negative,2.1000,-0.840000,40.003,4.027,-4.589151,28.760850,-0.231011,0.783582516,0.100663810,-0.080095803,-1.490387,7,-0.169857772,0.031080964,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.054,4.078,-4.311531,28.362544,-0.194641,0.783725138,0.094367773,-0.075250413,-1.464025,7,-0.143835896,0.029654937,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.105,4.129,-4.051249,27.940168,-0.162474,0.783850809,0.088481432,-0.070707635,-1.438209,7,-0.116052934,0.028050522,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.156,4.179,-3.807160,27.497852,-0.134378,0.783961601,0.083002150,-0.066447477,-1.412694,7,-0.098977765,0.027040866,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.207,4.231,-3.578269,27.039284,-0.107410,0.784059228,0.077818451,-0.062452581,-1.387587,7,-0.076721372,0.025574491,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.258,4.281,-3.363575,26.567787,-0.084558,0.784145334,0.072989883,-0.058705460,-1.363137,7,-0.063686404,0.024633290,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.309,4.332,-3.162165,26.086253,-0.063920,0.784221289,0.068473606,-0.055190198,-1.338941,7,-0.048455320,0.023523294,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.360,4.384,-2.973196,25.597287,-0.045735,0.784288307,0.064250341,-0.051892052,-1.315145,7,-0.032667906,0.022232158,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.411,4.434,-2.795871,25.103181,-0.029523,0.784347447,0.060286427,-0.048797151,-1.291956,7,-0.023255728,0.021421773,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.462,4.486,-2.629468,24.606029,-0.014199,0.784399640,0.056557233,-0.045892865,-1.268840,7,-0.013053619,0.020407150,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.514,4.537,-2.473304,24.107678,-0.002442,0.784445734,0.053102286,-0.043167305,-1.246153,7,-0.003450570,0.019510288,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.565,4.588,-2.326704,23.609727,0.008579,0.784486439,0.049851107,-0.040608654,-1.223975,7,0.004389292,0.018581892,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.616,4.639,-2.189086,23.113576,0.018261,0.784522393,0.046802677,-0.038206757,-1.202266,7,0.011607927,0.017737352,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.667,4.690,-2.059876,22.620466,0.026844,0.784554160,0.043945657,-0.035951626,-1.180947,7,0.018057044,0.016931155,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.718,4.742,-1.938548,22.131486,0.034583,0.784582234,0.041264690,-0.033834052,-1.159987,7,0.023721441,0.016153307,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.770,4.793,-1.824615,21.647607,0.041360,0.784607050,0.038754237,-0.031845539,-1.139167,7,0.029542586,0.015264664,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.821,4.844,-1.717611,21.169675,0.047259,0.784628990,0.036393820,-0.029977974,-1.118894,7,0.033210039,0.014727592,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.872,4.895,-1.617100,20.698420,0.051855,0.784648398,0.034190708,-0.028223722,-1.099119,7,0.037039320,0.013902955,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.923,4.947,-1.522682,20.234440,0.056212,0.784665564,0.032119123,-0.026575814,-1.079623,7,0.040151172,0.013271871,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,40.974,4.997,-1.433982,19.778262,0.059829,0.784680752,0.030178399,-0.025027702,-1.060487,7,0.042232032,0.012782010,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,41.025,5.048,-1.350640,19.330339,0.062854,0.784694195,0.028356361,-0.023573110,-1.041823,7,0.044895539,0.012093307,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,41.075,5.099,-1.272330,18.891046,0.065423,0.784706094,0.026647188,-0.022206351,-1.023396,7,0.046509499,0.011665403,-0.840000000
pendulum_pid_ws,negative,2.1000,-0.840000,41.126,5.150,-1.198731,18.460702,0.067468,0.784716631,0.025043072,-0.020921800,-1.005342,7,0.047931452,0.011134124,-0.840000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.321,0.011,-0.312201,11.069423,0.055435,0.784794321,0.006041673,-0.005448935,-0.661170,7,0.039756540,0.004057956,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.372,0.061,-1.576763,11.703398,-0.706005,0.784907373,-0.252958534,-0.027519698,-0.649500,7,-2.113077299,-0.376065553,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.429,0.119,-2.537257,13.196795,1.701125,0.784839619,-0.325695381,-0.044283493,-0.637014,7,-1.670141221,-0.167180133,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.490,0.179,-3.401033,14.849854,1.921426,0.784503577,-0.314121196,-0.059359223,-0.623491,7,1.372447042,0.095712229,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.542,0.231,-4.185311,16.572496,2.041653,0.784116721,-0.301315737,-0.073047454,-0.612013,7,-0.286269269,-0.030385357,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.597,0.286,-4.961568,18.456831,1.827240,0.783642226,-0.279541782,-0.086595692,-0.600470,7,1.305171530,0.105325631,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.658,0.347,-5.660243,20.391706,1.526042,0.783153110,-0.258048395,-0.098789884,-0.587619,7,0.573517797,0.053289223,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.717,0.406,-6.173620,21.996601,1.008598,0.782746631,-0.235755170,-0.107749998,-0.575640,7,-0.066071018,0.006828336,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.781,0.470,-6.776549,24.020304,0.795409,0.782249744,-0.218571496,-0.118273088,-0.563935,7,0.568149587,0.066700090,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.832,0.522,-7.242910,25.713952,0.293776,0.781823538,-0.196640841,-0.126412621,-0.552987,7,0.209839734,0.026469792,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.889,0.579,-7.755885,27.707023,0.109551,0.781343014,-0.182121240,-0.135365731,-0.541858,7,0.014382017,0.031081236,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.945,0.634,-8.230581,29.650919,-0.092850,0.780869882,-0.167045045,-0.143650731,-0.539786,7,-0.066321288,0.029320592,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,42.995,0.684,-8.628850,31.404219,-13.825909,0.780491826,-0.182631555,-0.150601847,-0.539786,7,0.749072121,0.100481299,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.053,0.742,-8.699495,32.696564,-28.000000,0.780537775,-0.251122393,-0.151834823,-0.539786,7,-7.931420433,-0.420568220,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.108,0.797,-9.017671,31.899948,-28.000000,0.783324507,-0.918497747,-0.157388048,-0.539786,7,-20.000000000,1.879513958,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.171,0.860,-9.168691,29.540736,-3.389295,0.781441675,0.643268900,-0.160023846,-0.539786,7,0.551255240,-1.337468027,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.226,0.915,-9.897660,31.011243,-20.785695,0.779126460,0.204209677,-0.172746764,-0.539786,7,-20.329110736,-1.872420305,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.276,0.966,-10.305413,31.907576,-28.000000,0.778657549,-0.216616529,-0.179863393,-0.539786,7,-20.000000000,0.326768478,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.327,1.016,-9.969941,30.230873,0.100636,0.778880966,0.040951693,-0.174008291,-0.539786,7,14.756589112,-0.731202355,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.377,1.067,-11.257860,30.550570,11.505444,0.777458395,-0.228449614,-0.196486730,-0.539786,7,-1.619181316,-0.638940093,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.429,1.118,-11.444869,32.618619,-6.912110,0.777025209,-0.083152035,-0.199750654,-0.539786,7,-15.216740396,-0.706310178,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.481,1.170,-11.661710,33.035678,-28.000000,0.776712769,0.056228750,-0.203535242,-0.539786,7,-20.000000000,1.004413519,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.532,1.221,-10.931994,30.999230,-13.739907,0.778792410,0.527566335,-0.190799283,-0.539786,7,-20.000000000,-1.485149818,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.583,1.272,-12.187687,29.896359,23.075834,0.776324177,-0.303466714,-0.212715269,-0.539786,7,-1.355149704,-1.199586955,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.634,1.324,-12.609381,31.942420,-8.712515,0.775342288,-0.040530961,-0.220075217,-0.539786,7,-6.223225354,-0.014469958,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.685,1.374,-12.651067,33.300660,-6.728347,0.775474813,0.224455846,-0.220802776,-0.539786,7,-20.000000000,0.119205829,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.736,1.425,-12.269198,32.622402,-28.000000,0.775841096,-0.029702016,-0.214137908,-0.539786,7,-20.000000000,-0.981369947,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.787,1.476,-13.043255,29.174785,15.045171,0.779498554,-1.098008167,-0.227647738,-0.539786,7,45.000000000,1.763943475,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.838,1.527,-13.829643,29.725707,18.011568,0.773618691,-0.220270837,-0.241372806,-0.539786,7,11.565900318,0.489317548,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.890,1.579,-13.700553,32.519558,-28.925778,0.774249933,0.392095222,-0.239119755,-0.539786,7,-20.661269934,-0.988021365,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.940,1.630,-13.523680,33.533795,-17.973161,0.774322570,-0.317216622,-0.236032750,-0.539786,7,-2.777078458,-0.854284765,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,43.992,1.681,-13.259044,32.323616,-28.000000,0.775272415,0.482854795,-0.231413976,-0.539786,7,-20.000000000,0.848277963,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.043,1.733,-14.021896,29.611103,27.342747,0.773125298,-0.066258682,-0.244728254,-0.539786,7,41.305576439,1.555295339,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.095,1.784,-14.624135,31.327359,-5.310261,0.772106635,-0.069381912,-0.255239303,-0.539786,7,4.780918328,-0.000338556,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.146,1.835,-14.503721,33.462765,-16.643832,0.772340653,-0.107121946,-0.253137687,-0.539786,7,-1.227218577,0.127973955,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.197,1.886,-13.939740,33.894749,-13.744844,0.775589951,0.765878031,-0.243294357,-0.539786,7,-20.000000000,-0.343681657,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.249,1.938,-13.580492,31.611527,-28.000000,0.774138579,-0.278248205,-0.237024295,-0.539786,7,-20.000000000,0.613678293,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.300,1.989,-15.046702,29.267645,31.146550,0.771670905,-0.284832831,-0.262614492,-0.539786,7,41.851892928,1.956728435,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.351,2.040,-15.271655,31.705677,-8.200267,0.771134145,0.218309303,-0.266540657,-0.539786,7,-16.464870580,-0.477704093,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.402,2.091,-14.775901,33.447154,-1.379448,0.772027428,0.225723000,-0.257888120,-0.539786,7,-5.278544723,-0.648903948,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.454,2.143,-14.779008,33.183692,-28.000000,0.772600693,-0.442293975,-0.257942347,-0.539786,7,-20.000000000,1.078509517,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.505,2.194,-14.398751,29.897164,0.717331,0.772598377,-0.176222786,-0.251305620,-0.539786,7,35.687007398,0.417373794,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.556,2.246,-15.542297,29.843139,23.272820,0.770762509,-0.279032150,-0.271264257,-0.539786,7,16.623442986,0.731975633,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.607,2.296,-15.516612,32.867873,-24.274014,0.770859398,0.300511005,-0.270815961,-0.539786,7,-17.338581125,-0.660452142,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.658,2.348,-15.157239,34.343149,-0.359488,0.771313118,0.202464850,-0.264543733,-0.539786,7,-6.986026787,-0.779136603,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.709,2.399,-15.121329,33.906855,-28.000000,0.771855334,-0.400609911,-0.263916976,-0.539786,7,-20.000000000,0.361872256,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.760,2.450,-14.208778,30.204179,-13.833226,0.775234076,0.780780430,-0.247989954,-0.539786,7,-20.000000000,0.056213085,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.811,2.501,-15.367896,27.630586,28.161634,0.771047957,-0.263909153,-0.268220385,-0.539786,7,9.624457843,-1.002965932,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.863,2.553,-16.157223,29.873563,18.243183,0.769654119,-0.297172576,-0.281996734,-0.539786,7,13.030845222,0.812003080,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.915,2.604,-15.796252,33.263412,-14.160878,0.770038207,0.119244756,-0.275696599,-0.539786,7,-21.220535223,-0.812877099,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,44.966,2.655,-15.706898,34.240802,-28.000000,0.770254379,0.163496710,-0.274137088,-0.539786,7,-20.000000000,-0.320326003,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.017,2.706,-14.783299,32.804286,-28.000000,0.773788021,0.703086399,-0.258017249,-0.539786,7,-20.000000000,-1.684524729,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.069,2.758,-15.566758,28.590247,14.806943,0.781078325,-1.633414656,-0.271691176,-0.539786,7,42.662353092,0.619956781,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.120,2.809,-16.507032,28.438360,35.572845,0.769639169,-0.502987651,-0.288102059,-0.539786,7,25.409175035,1.326717362,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.171,2.860,-16.469918,31.802345,-13.260550,0.768978865,0.264357848,-0.287454303,-0.539786,7,-20.419014975,-0.517114206,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.222,2.912,-15.754348,33.744617,-3.118017,0.770433133,0.305688198,-0.274965237,-0.539786,7,-2.227154898,-0.658769869,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.273,2.962,-15.832698,33.507048,-28.000000,0.770987655,-0.518254099,-0.276332709,-0.539786,7,-20.000000000,0.267336873,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.325,3.014,-14.880883,30.149469,-13.681752,0.774557512,0.854092111,-0.259720398,-0.539786,7,-20.000000000,0.321215739,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.376,3.065,-14.815090,27.547878,12.902295,0.772290693,0.365926241,-0.258572104,-0.539786,7,9.215924695,0.000922175,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.427,3.116,-14.431590,28.201172,10.446488,0.772470959,0.114879158,-0.251878770,-0.539786,7,7.461777091,0.580677839,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.479,3.168,-13.649993,29.729320,2.138905,0.773919535,0.225106879,-0.238237315,-0.539786,7,1.527789408,0.269750359,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.530,3.219,-12.787462,31.229994,-10.941916,0.775397474,0.287164245,-0.223183320,-0.539786,7,-7.815653989,0.069629101,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.581,3.270,-11.699511,31.846084,-6.875119,0.777917113,0.563338982,-0.204194989,-0.539786,7,-4.910799347,-0.657750594,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.632,3.321,-10.470171,30.628509,0.838758,0.778330810,0.126893721,-0.182738966,-0.539786,7,-8.085440406,-1.675321616,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.684,3.373,-10.472076,29.950143,13.429699,0.778267004,-0.027262404,-0.182772213,-0.539786,7,9.592642294,0.686855292,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.735,3.424,-9.939064,30.389989,3.130800,0.778981982,0.133388506,-0.173469395,-0.539786,7,2.236285917,0.269663528,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.787,3.476,-9.313060,30.895742,-0.937847,0.779797841,0.206228966,-0.162543552,-0.539786,7,0.303551953,0.137912260,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.838,3.527,-8.669636,31.209774,-1.876272,0.780502357,0.215612677,-0.151313700,-0.539786,7,-1.340194357,-0.003003845,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.889,3.578,-8.242788,30.694845,19.145174,0.780881105,-0.183586964,-0.143863787,-0.539786,7,12.237331284,0.730727611,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.940,3.630,-7.754058,30.605434,0.994173,0.781301741,0.149759569,-0.135333838,-0.532092,7,4.470455667,0.394442462,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,45.992,3.681,-7.248194,30.659611,-1.639388,0.781805146,0.187645633,-0.126504854,-0.522621,7,-1.170991083,-0.020233016,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.043,3.732,-6.799253,30.653429,-1.179602,0.782150034,0.165652050,-0.118669347,-0.513357,7,-0.842573203,0.005910860,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.094,3.783,-6.384350,30.574290,-0.587093,0.782448295,0.143030535,-0.111427930,-0.504230,7,-0.548315857,0.025958031,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.145,3.835,-5.994633,30.428712,-0.423435,0.782723880,0.131954162,-0.104626087,-0.495177,7,-0.371961008,0.034494874,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.196,3.886,-5.628518,30.224617,-0.383230,0.782969714,0.124086763,-0.098236178,-0.486429,7,-0.289001925,0.035982039,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.248,3.937,-5.285202,29.969971,-0.344086,0.783186104,0.116602018,-0.092244179,-0.477739,7,-0.249369270,0.034413274,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.300,3.989,-4.963552,29.671785,-0.298451,0.783376280,0.109320252,-0.086630321,-0.469124,7,-0.217770705,0.032623245,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.352,4.041,-4.662155,29.336298,-0.254992,0.783543640,0.102442211,-0.081369957,-0.460663,7,-0.187720840,0.031101521,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.403,4.093,-4.379656,28.969005,-0.216502,0.783691043,0.096019321,-0.076439422,-0.452368,7,-0.160047866,0.029711741,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.455,4.144,-4.114815,28.574752,-0.182102,0.783820902,0.090008905,-0.071817073,-0.444302,7,-0.134431202,0.028442651,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.507,4.196,-3.866497,28.157924,-0.152233,0.783935352,0.084412192,-0.067483106,-0.436267,7,-0.108737879,0.026853298,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.557,4.247,-3.633600,27.722358,-0.126645,0.784036259,0.079194784,-0.063418284,-0.428563,7,-0.092066167,0.025952747,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.609,4.299,-3.415195,27.271521,-0.101526,0.784125179,0.074256886,-0.059606401,-0.420900,7,-0.072518786,0.024445236,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.660,4.349,-3.210326,26.808484,-0.079493,0.784203603,0.069643889,-0.056030755,-0.413453,7,-0.059386523,0.023574142,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.712,4.401,-3.018101,26.335999,-0.059557,0.784272797,0.065336157,-0.052675805,-0.406016,7,-0.042540668,0.022290962,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.763,4.452,-2.837770,25.856510,-0.043223,0.784333846,0.061316325,-0.049528423,-0.398830,7,-0.030873410,0.021237459,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.814,4.504,-2.668567,25.372219,-0.027093,0.784387701,0.057515804,-0.046575274,-0.391734,7,-0.019352326,0.020318002,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.866,4.555,-2.509754,24.885077,-0.013665,0.784435261,0.053987089,-0.043803471,-0.384716,7,-0.009760892,0.019362788,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.917,4.606,-2.360702,24.396802,-0.001914,0.784477246,0.050668142,-0.041202015,-0.377943,7,-0.001367355,0.018483312,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,46.972,4.661,-2.220776,23.908924,0.009515,0.784514340,0.047590612,-0.038759858,-0.370685,7,0.006796375,0.017566047,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.023,4.712,-2.089490,23.422925,0.018192,0.784547068,0.044653610,-0.036468483,-0.364064,7,0.011783971,0.016964366,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.073,4.763,-1.966185,22.939972,0.025643,0.784576010,0.041937356,-0.034316399,-0.357632,7,0.017286291,0.016154430,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.125,4.814,-1.850407,22.460976,0.033139,0.784601581,0.039376404,-0.032295694,-0.351262,7,0.022419973,0.015429990,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.176,4.866,-1.741664,21.986833,0.039252,0.784624193,0.036988390,-0.030397763,-0.345046,7,0.028037196,0.014580258,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.227,4.916,-1.639545,21.518372,0.043840,0.784644186,0.034757917,-0.028615451,-0.338917,7,0.031868111,0.014091529,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.279,4.968,-1.543613,21.056292,0.048953,0.784661866,0.032648574,-0.026941134,-0.332804,7,0.034405591,0.013377219,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.330,5.019,-1.453522,20.601177,0.053688,0.784677496,0.030653974,-0.025368739,-0.326890,7,0.037616015,0.012791026,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.381,5.070,-1.368881,20.153552,0.057236,0.784691331,0.028797363,-0.023891488,-0.321076,7,0.040531593,0.012236789,-0.860000000
pendulum_pid_ws,negative,2.1500,-0.860000,47.433,5.122,-1.289348,19.713850,0.060467,0.784703576,0.027054320,-0.022503360,-0.315326,7,0.042672537,0.011677168,-0.860000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.724,0.011,-0.301880,11.584846,0.053874,0.784794690,0.005832046,-0.005268795,-0.200495,7,0.038481206,-0.876083007,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.775,0.062,-1.596914,12.236582,-0.717669,0.784916436,-0.259247572,-0.027871398,-0.196945,7,-0.512620717,-0.163043072,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.827,0.113,-2.596455,13.765118,2.203118,0.784868930,-0.343430418,-0.045316686,-0.193413,7,1.573655480,0.098309734,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.878,0.165,-3.479092,15.459598,1.800421,0.784477200,-0.316381880,-0.060721612,-0.189935,7,0.569286190,0.027070901,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.932,0.218,-4.287834,17.262674,0.951953,0.784014249,-0.279537300,-0.074836820,-0.186466,7,0.679966411,0.045334709,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,48.992,0.278,-5.188888,19.549628,0.600008,0.783447846,-0.252941540,-0.090563174,-0.182542,7,0.465773082,0.036274886,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.043,0.329,-5.892594,21.547418,0.606941,0.782954836,-0.238872054,-0.102845160,-0.179288,7,0.428564267,0.041037426,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.094,0.380,-6.552979,23.621503,0.562860,0.782437967,-0.224506111,-0.114371056,-0.176106,7,0.398775520,0.045987024,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.146,0.432,-7.172350,25.764354,0.506357,0.781906996,-0.210653195,-0.125181125,-0.172946,7,0.365555561,0.050184299,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.197,0.483,-7.753391,27.968547,0.449352,0.781368830,-0.197600774,-0.135322208,-0.169892,7,0.327240431,0.053587229,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.249,0.535,-8.298513,30.227068,0.393903,0.780828840,-0.185371481,-0.144836370,-0.168680,7,0.287013742,0.056560781,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.300,0.586,-8.485475,32.182650,-7.871104,0.780514462,-0.049863803,-0.148099473,-0.168680,7,-13.590650047,-0.638301765,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.352,0.638,-8.651056,32.328816,-28.000000,0.780406243,0.132929008,-0.150989417,-0.168680,7,-20.000000000,-0.012140977,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.402,0.689,-9.363109,30.022818,14.992783,0.783194219,-0.951593114,-0.163417072,-0.168680,7,34.354262167,0.827987503,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.454,0.740,-10.292809,31.051839,0.709819,0.778907211,-0.324776522,-0.179643410,-0.168680,7,10.811760643,0.577030861,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.505,0.791,-10.287353,32.546924,-7.628605,0.778591753,0.157945327,-0.179548189,-0.168680,7,-3.332759248,-0.648604942,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.557,0.843,-10.017330,31.651845,-28.000000,0.778820842,-0.026959829,-0.174835386,-0.168680,7,-20.000000000,-0.220856099,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.610,0.897,-11.386888,28.833532,32.566997,0.779468652,-0.773385964,-0.198738691,-0.168680,7,45.000000000,2.619938382,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.668,0.954,-11.953499,29.739565,41.768773,0.781462510,-1.137025091,-0.208627920,-0.168680,7,16.787254963,0.933503277,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.721,1.007,-12.048150,32.384647,-28.000000,0.776528150,-0.304847815,-0.210279888,-0.168680,7,-11.435964425,0.066269935,-0.880000000
pendulum_pid_ws,negative,2.2000,-0.880000,49.773,1.059,-11.452060,32.550317,-12.190640,0.779509359,0.793974521,-0.199876150,-0.168680,7,-7.642119513,-2.105959941,-0.880000000
