workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,note
ros2_pendulum_ws,BALANCE,8.195,-7.470237,33.332158,-59.141846,1.207063772,-10.314967941,-0.130380226,3.818798,7,-0.496149080,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.254,-3.041907,28.999104,-58.281439,0.796763172,-1.768902743,-0.053091286,3.688609,7,-0.582814392,-262.705498794,0.767747357,auto_capture
ros2_pendulum_ws,BALANCE,8.305,2.591120,21.879136,-49.928419,0.970044552,6.812593969,0.045223580,3.643384,7,-0.499284192,340.000000000,1.544491670,auto_capture
ros2_pendulum_ws,BALANCE,8.356,7.096723,14.048057,-41.521478,0.904732434,5.543884212,0.123861187,3.643384,7,-0.415214784,340.000000000,-2.329626138,auto_capture
ros2_pendulum_ws,BALANCE,8.408,5.805214,7.903262,-49.618484,0.928826470,-6.042327573,0.101320095,3.598536,7,-0.496184840,-340.000000000,2.113708308,auto_capture
ros2_pendulum_ws,BALANCE,8.459,2.733270,1.972179,-58.131417,0.859399428,-4.331450117,0.047704565,3.509096,7,-0.581314168,-340.000000000,2.178386368,auto_capture
ros2_pendulum_ws,BALANCE,8.511,6.564249,-6.753522,-50.557783,0.954917187,6.570571667,0.114567758,3.464959,7,-0.505577832,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.563,8.679103,-14.656306,-42.065356,0.888914920,5.210765206,0.151478920,3.464959,7,-0.505409088,340.000000000,-1.926330989,auto_capture
ros2_pendulum_ws,BALANCE,8.616,5.480131,-19.807203,-50.395638,0.900963675,-5.430404847,0.095646321,3.464959,7,-0.503956376,-340.000000000,1.891390464,auto_capture
ros2_pendulum_ws,BALANCE,8.667,0.578354,-24.165522,-58.264565,0.919381321,-5.800890274,0.010094183,3.464959,7,-0.582645648,-340.000000000,2.186168774,auto_capture
ros2_pendulum_ws,BALANCE,8.718,3.313346,-31.618244,-49.916627,0.941369106,6.269470666,0.057828796,3.464959,7,-0.499166272,340.000000000,2.192818565,auto_capture
ros2_pendulum_ws,BALANCE,8.770,-10.369876,-30.220930,-25.098325,0.924756635,-6.049090843,-0.180988480,3.464959,7,-0.250983248,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.821,-5.505907,-29.953681,-16.991373,0.982646069,7.064992584,-0.096096213,3.337365,7,-0.169913728,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.873,-3.856196,-29.298165,-9.039471,0.857022680,4.275250821,-0.067303312,3.255301,7,-0.090394712,340.000000000,-1.503449350,auto_capture
ros2_pendulum_ws,BALANCE,8.925,-10.512948,-23.911070,-17.923966,0.969074235,-6.907625849,-0.183485556,3.214849,7,-0.179239664,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.976,-13.914797,-17.913962,-26.035109,0.842122283,-4.148418181,-0.242859026,3.175445,7,-0.260351088,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.029,-8.925131,-15.728948,-17.819761,0.902012961,5.521869566,-0.155772915,3.134668,7,-0.178197608,340.000000000,-1.817919189,auto_capture
ros2_pendulum_ws,BALANCE,9.081,-3.721487,-14.239739,-9.804499,0.922771881,5.890656080,-0.064952205,3.134668,7,-0.098044992,340.000000000,-2.121535342,auto_capture
ros2_pendulum_ws,BALANCE,9.133,-7.797046,-8.990154,-18.281954,0.962617689,-6.735085208,-0.136084121,3.095922,7,-0.182819536,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.185,-12.546101,-2.498978,-26.387676,0.938495477,-6.384852865,-0.218970775,3.095922,7,-0.263876760,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.236,-10.884160,2.966880,-17.912067,0.962717442,6.800300438,-0.189964434,3.020314,7,-0.179120672,340.000000000,-2.242178186,auto_capture
ros2_pendulum_ws,BALANCE,9.287,-6.491471,7.629811,-10.054649,0.868685210,4.647607067,-0.113297535,2.982437,7,-0.100546488,340.000000000,-1.562155123,auto_capture
ros2_pendulum_ws,BALANCE,9.339,-9.148320,15.050250,-18.428456,0.936087662,-6.250579193,-0.159668304,2.945481,7,-0.184284560,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.391,-10.623094,21.672925,-27.545890,0.872999362,-4.871464248,-0.185407959,2.906604,7,-0.275458904,-340.000000000,2.184890741,auto_capture
ros2_pendulum_ws,BALANCE,9.442,-4.612948,24.571589,-19.656625,0.996938260,7.304268444,-0.080511129,2.870356,7,-0.196566248,340.000000000,1.503317438,auto_capture
ros2_pendulum_ws,BALANCE,9.494,-0.123271,26.764343,-11.262257,0.869844818,4.611011978,-0.002151493,2.835417,7,-0.112622568,340.000000000,-1.748311864,auto_capture
ros2_pendulum_ws,BALANCE,9.545,-3.364320,31.768192,-19.121238,0.958726156,-6.606860667,-0.058718464,2.801239,7,-0.191212384,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.596,7.259059,29.702392,-35.928026,0.904880136,5.550342971,0.126694488,2.801239,7,-0.359280264,340.000000000,-2.337180408,auto_capture
ros2_pendulum_ws,BALANCE,9.648,5.279523,25.968070,-43.622403,0.968953896,-6.815764737,0.092145064,2.664486,7,-0.436224032,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.701,-0.157130,25.051622,-51.443670,0.917253482,-5.754453878,-0.002742435,2.664486,7,-0.514436704,-340.000000000,2.191628858,auto_capture
ros2_pendulum_ws,BALANCE,9.752,4.418486,20.335701,-43.217538,0.976083309,6.936309228,0.077117132,2.631375,7,-0.432175384,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,9.803,6.406218,15.946150,-34.935310,0.894656256,5.298737448,0.111809601,2.631375,7,-0.349353104,340.000000000,-2.214777511,auto_capture
ros2_pendulum_ws,BALANCE,9.855,3.059350,14.251982,-43.343814,0.907756123,-5.556873604,0.053395726,2.631375,7,-0.433438136,-340.000000000,2.015499663,auto_capture
ros2_pendulum_ws,BALANCE,9.907,0.330610,11.801244,-51.786626,0.862122402,-4.396843613,0.005770229,2.566311,7,-0.517866256,-340.000000000,1.660414161,auto_capture
ros2_pendulum_ws,BALANCE,9.958,4.187565,5.625780,-43.803770,0.889949207,5.152591042,0.073086790,2.566311,7,-0.438037704,340.000000000,-2.089540817,auto_capture
ros2_pendulum_ws,BALANCE,10.009,4.179946,1.345615,-35.082371,0.882873860,4.977891726,0.072953827,2.502984,7,-0.350823712,340.000000000,-2.022915744,auto_capture
ros2_pendulum_ws,BALANCE,10.061,2.421794,-1.387976,-43.399801,0.948417004,-6.402489433,0.042268277,2.471932,7,-0.433998008,-340.000000000,2.356863086,auto_capture
ros2_pendulum_ws,BALANCE,10.112,-1.133756,-3.786411,-51.564973,0.864578884,-4.468100970,-0.019787782,2.410978,7,-0.515649728,-340.000000000,1.733496375,auto_capture
ros2_pendulum_ws,BALANCE,10.164,2.261960,-8.957166,-43.352196,0.958014502,6.586354315,0.039478644,2.351440,7,-0.433521960,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.216,6.939651,-14.867897,-35.220101,0.934656238,6.179218674,0.121119751,2.293581,7,-0.352201008,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.268,4.609157,-19.781954,-43.175466,1.024102051,-7.755176552,0.080444968,2.266194,7,-0.431754656,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.319,-2.261030,-21.955141,-51.483675,0.883388478,-4.972272535,-0.039462411,2.238006,7,-0.514836752,-340.000000000,1.960495903,auto_capture
ros2_pendulum_ws,BALANCE,10.370,4.095137,-28.937838,-42.750038,0.985595118,7.102763099,0.071473621,2.210570,7,-0.427500384,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.422,-0.491287,-31.516242,-35.437170,1.023882690,7.731382726,-0.008574580,2.181345,7,-0.354371704,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.473,-10.687912,-29.136166,-10.516284,0.920717109,-5.973367682,-0.186539262,2.154420,7,-0.105162840,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.525,-5.810973,-26.815540,-2.228635,0.990325424,7.203156175,-0.101420614,2.074419,7,-0.022286352,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.576,-3.693285,-24.412581,6.058006,0.858801710,4.324831107,-0.064459992,2.023533,7,0.060580064,340.000000000,-1.527407836,auto_capture
ros2_pendulum_ws,BALANCE,10.628,-8.061054,-18.291244,-2.406707,0.887935294,-5.172342746,-0.140691930,2.023533,7,-0.024067072,-340.000000000,2.218735718,auto_capture
ros2_pendulum_ws,BALANCE,10.679,-9.716142,-13.036736,-10.908409,0.846717774,-4.109330090,-0.169578671,1.973409,7,-0.109084088,-340.000000000,1.866787042,auto_capture
ros2_pendulum_ws,BALANCE,10.731,-2.396524,-12.551108,-2.097666,1.000049143,7.341531663,-0.041827238,1.949760,7,-0.020976656,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.782,5.774906,-15.265949,6.199370,0.881209598,4.959865880,0.100791126,1.902269,7,0.061993696,340.000000000,-2.066173060,auto_capture
ros2_pendulum_ws,BALANCE,10.833,1.567077,-14.012685,-2.088557,0.900409434,-5.379502632,0.027350652,1.902269,7,-0.020885568,-340.000000000,1.994979827,auto_capture
ros2_pendulum_ws,BALANCE,10.886,-5.948317,-10.506991,-10.725307,0.970429446,-6.850952748,-0.103817725,1.878853,7,-0.107253072,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.936,-1.957795,-9.858973,-3.362152,0.990101688,7.168171766,-0.034169966,1.833028,7,-0.033621520,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,10.988,2.378554,-10.006275,4.987349,0.868789012,4.591489158,0.041513603,1.810396,7,0.049873488,340.000000000,-1.819490365,auto_capture
ros2_pendulum_ws,BALANCE,11.040,-0.800704,-7.351270,-3.699799,0.955551182,-6.534322821,-0.013974928,1.787536,7,-0.036997992,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.091,-5.065625,-3.430268,-12.216477,0.833612487,-3.547714600,-0.088411842,1.765351,7,-0.122164768,-340.000000000,1.507272863,auto_capture
ros2_pendulum_ws,BALANCE,11.144,-0.838500,-3.333045,-3.897148,0.964606111,6.705373407,-0.014634579,1.743201,7,-0.038971480,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.195,6.756235,-6.025518,3.968650,0.878439933,4.908281051,0.117918538,1.721529,7,0.039686504,340.000000000,-2.077400168,auto_capture
ros2_pendulum_ws,BALANCE,11.246,0.254187,-3.742156,-4.873606,0.992684610,-7.209169013,0.004436399,1.700314,7,-0.048736064,-340.000000000,-1.393509887,auto_capture
ros2_pendulum_ws,BALANCE,11.297,-5.190470,-0.298461,-12.722977,0.959110747,-6.631738057,-0.090590794,1.679183,7,-0.127229768,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.349,-0.962428,0.330224,-4.142549,0.989045042,7.146684547,-0.016797543,1.658351,7,-0.041425488,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.401,5.299152,-1.348369,4.217123,0.874595677,4.782069883,0.092487650,1.637873,7,0.042171232,340.000000000,-1.983664326,auto_capture
ros2_pendulum_ws,BALANCE,11.451,2.509546,-0.155110,-4.233453,0.911232224,-5.630465317,0.043799842,1.637873,7,-0.042334528,-340.000000000,-2.178814219,auto_capture
ros2_pendulum_ws,BALANCE,11.503,-2.699659,1.817863,-12.393541,0.918681027,-5.794750429,-0.047117941,1.637873,7,-0.123935408,-340.000000000,2.286817458,auto_capture
ros2_pendulum_ws,BALANCE,11.555,2.174630,-0.014738,-3.798641,0.983780229,7.058024311,0.037954456,1.618114,7,-0.037986408,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.606,7.431245,-4.049174,4.498229,0.903780564,5.528933397,0.129699696,1.618114,7,0.044982288,340.000000000,-2.334454143,auto_capture
ros2_pendulum_ws,BALANCE,11.658,5.520041,-6.316932,-3.808584,0.950817764,-6.477605167,0.096342888,1.597855,7,-0.038085840,-340.000000000,2.288072764,auto_capture
ros2_pendulum_ws,BALANCE,11.711,0.404496,-7.742647,-12.351634,0.961609198,-6.648664845,0.007059794,1.558396,7,-0.123516336,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.761,4.409236,-11.952295,-4.604065,0.975350040,6.922994257,0.076955683,1.539354,7,-0.046040648,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.814,6.337766,-15.861481,3.213180,0.894044562,5.283056649,0.110614883,1.539354,7,0.032131800,340.000000000,-2.206668316,auto_capture
ros2_pendulum_ws,BALANCE,11.865,1.051516,-16.059219,-4.864716,0.991146450,-7.183532037,0.018352415,1.520471,7,-0.048647160,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,11.917,-1.221887,-16.600256,-13.332392,0.899863269,-5.365456560,-0.021325950,1.520471,7,-0.133323920,-340.000000000,2.077260203,auto_capture
ros2_pendulum_ws,BALANCE,11.968,1.198473,-19.802204,-4.842144,0.890739600,5.148432807,0.020917307,1.520471,7,-0.048421440,340.000000000,-1.994055620,auto_capture
ros2_pendulum_ws,BALANCE,12.019,7.167526,-24.829329,3.604578,0.870560829,4.712409357,0.125096925,1.501884,7,0.036045784,340.000000000,-2.015890020,auto_capture
ros2_pendulum_ws,BALANCE,12.070,2.789628,-25.988871,-3.711865,0.901287902,-5.407238435,0.048688193,1.501884,7,-0.037118648,-340.000000000,1.967111858,auto_capture
ros2_pendulum_ws,BALANCE,12.122,-2.195605,-26.436198,-11.517990,0.925892165,-5.945171187,-0.038320533,1.501884,7,-0.115179904,-340.000000000,2.328142011,auto_capture
ros2_pendulum_ws,BALANCE,12.174,5.425617,-32.502576,-3.120716,0.970592009,6.847445584,0.094694889,1.464646,7,-0.031207160,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.225,-9.557724,-29.781165,21.477330,0.991807760,-7.287913544,-0.166813756,1.464646,7,0.214773304,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.277,-5.376199,-28.654487,29.633898,0.931051713,6.082308192,-0.093832369,1.410688,7,0.296338984,340.000000000,1.050007111,auto_capture
ros2_pendulum_ws,BALANCE,12.329,-6.080096,-26.158403,37.833209,0.821786634,3.130254088,-0.106117689,1.358638,7,0.378332088,340.000000000,-0.998484713,auto_capture
ros2_pendulum_ws,BALANCE,12.381,-11.254604,-19.056857,29.509466,0.884821028,-5.185726473,-0.196429889,1.341434,7,0.295094656,-340.000000000,2.324149860,auto_capture
ros2_pendulum_ws,BALANCE,12.434,-14.399515,-11.246745,20.404099,0.840758692,-4.131762163,-0.251318956,1.324355,7,0.204040992,-340.000000000,2.022443742,auto_capture
ros2_pendulum_ws,BALANCE,12.485,-12.755328,-5.270660,28.262019,0.918764371,5.992664250,-0.222622472,1.307766,7,0.282620192,340.000000000,-1.876491966,auto_capture
ros2_pendulum_ws,BALANCE,12.536,-7.636135,-0.039925,36.032218,0.874125402,4.816773603,-0.133275692,1.275801,7,0.360322184,340.000000000,-1.590477723,auto_capture
ros2_pendulum_ws,BALANCE,12.588,-10.205381,7.423853,27.922697,0.931396782,-6.180715047,-0.178117504,1.260016,7,0.279226968,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.638,-13.152508,15.104747,19.917994,0.845584016,-4.215374020,-0.229554565,1.229355,7,0.199179936,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.690,-5.861440,17.944895,28.369632,1.000594807,7.379809693,-0.102301431,1.213938,7,0.283696320,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.743,0.118906,19.655998,36.965371,0.918159941,5.774097029,0.002075308,1.198548,7,0.369653712,340.000000000,-2.197892426,auto_capture
ros2_pendulum_ws,BALANCE,12.793,-3.598509,24.126643,29.718267,0.968900608,-6.798424059,-0.062805823,1.169715,7,0.297182672,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.845,-8.318918,29.883852,21.442408,0.949682919,-6.500225463,-0.145192511,1.154973,7,0.214424080,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,12.896,-6.186831,33.889155,12.914613,0.899876178,5.416678176,-0.107980566,1.154973,7,0.129146128,-20.000000000,2.364718677,auto_capture
ros2_pendulum_ws,BALANCE,12.949,0.962111,31.864503,4.362791,0.784745674,0.015776732,0.016792007,1.126202,7,0.043627912,-20.000000000,-0.036220771,auto_capture
ros2_pendulum_ws,BALANCE,13.000,4.270711,29.904842,12.441024,0.804851671,2.298979974,0.074537965,1.084405,7,0.124410240,336.463293069,-1.007780727,auto_capture
ros2_pendulum_ws,BALANCE,13.052,8.163135,28.614468,4.237634,0.802461676,2.325809187,0.142473588,1.070811,7,0.042376336,340.000000000,-1.140259950,auto_capture
ros2_pendulum_ws,BALANCE,13.103,9.992193,26.999551,-3.832888,0.819966201,3.206179887,0.174396666,1.057492,7,-0.038328880,340.000000000,-1.532262356,auto_capture
ros2_pendulum_ws,BALANCE,13.155,6.427834,26.689319,-12.029630,0.883478654,-5.028553888,0.112186860,1.057492,7,-0.120296304,-340.000000000,1.708914130,auto_capture
ros2_pendulum_ws,BALANCE,13.206,6.971910,23.507163,-19.783066,0.819814837,-3.078811805,0.121682782,1.019331,7,-0.197830656,-340.000000000,1.351200310,auto_capture
ros2_pendulum_ws,BALANCE,13.258,11.489990,16.216242,-11.573139,0.890248919,5.322424330,0.200538152,1.019331,7,-0.115731392,340.000000000,-2.383489920,auto_capture
ros2_pendulum_ws,BALANCE,13.310,14.510256,9.440308,-2.860010,0.921306530,6.103748601,0.253251734,1.006830,7,-0.028600096,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,13.361,13.578922,3.235613,-11.044738,0.916605422,-5.974403875,0.236996892,0.994031,7,-0.110447384,-340.000000000,-2.380700536,auto_capture
ros2_pendulum_ws,BALANCE,13.413,8.663308,-1.708894,-19.826817,0.844162926,-3.994996690,0.151203250,0.969458,7,-0.198268168,-340.000000000,1.245932892,auto_capture
ros2_pendulum_ws,BALANCE,13.465,11.068184,-9.847809,-11.685614,0.984899545,7.200666869,0.193176260,0.957551,7,-0.116856144,340.000000000,1.663267842,auto_capture
ros2_pendulum_ws,BALANCE,13.516,13.270634,-17.351431,-3.924803,0.876539494,5.055143088,0.231616250,0.957551,7,-0.039248032,340.000000000,-2.337863624,auto_capture
ros2_pendulum_ws,BALANCE,13.567,10.085888,-22.531879,-12.039074,0.901051918,-5.529826714,0.176031962,0.957551,7,-0.120390736,-340.000000000,1.784476621,auto_capture
ros2_pendulum_ws,BALANCE,13.619,5.571619,-27.695208,-21.203835,0.880599215,-4.940978223,0.097243092,0.933359,7,-0.212038352,-340.000000000,1.702534160,auto_capture
ros2_pendulum_ws,BALANCE,13.671,-2.921694,-29.693045,3.660283,1.090130627,-8.744150851,-0.050993185,0.921600,7,0.036602832,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,13.722,-5.525277,-29.183399,12.313516,1.261492863,-10.937504564,-0.096434267,0.910460,7,0.123135160,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,13.773,-9.214934,-26.203711,4.505154,0.923875741,-6.002912548,-0.160830935,0.899045,7,0.045051544,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,13.824,-4.095974,-25.967120,12.884102,0.995451081,7.274155408,-0.071488239,0.887927,7,0.128841016,340.000000000,1.524215341,auto_capture
ros2_pendulum_ws,BALANCE,13.875,0.370568,-26.476899,20.882713,0.869748476,4.608597493,0.006467640,0.876795,7,0.208827128,340.000000000,-1.762908799,auto_capture
ros2_pendulum_ws,BALANCE,13.928,-4.073147,-23.144020,12.603836,0.897594023,-5.333506214,-0.071089827,0.876795,7,0.126038360,-340.000000000,2.154694050,auto_capture
ros2_pendulum_ws,BALANCE,13.979,-6.219871,-20.655756,4.151190,0.854623227,-4.246560667,-0.108557227,0.855168,7,0.041511896,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.031,-1.346729,-21.916510,12.957966,0.904921301,5.482465044,-0.023504858,0.855168,7,0.129579656,340.000000000,-2.041027972,auto_capture
ros2_pendulum_ws,BALANCE,14.082,2.517896,-22.836243,21.363621,0.951257073,6.458248920,0.043945581,0.844470,7,0.213636208,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.133,4.085986,-24.126048,12.674405,0.858527107,-4.322166499,0.071313907,0.823896,7,0.126744048,-340.000000000,1.514058238,auto_capture
ros2_pendulum_ws,BALANCE,14.186,0.921973,-26.003303,4.275567,0.951983896,-6.465962776,0.016091473,0.813459,7,0.042755672,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.237,2.658471,-29.531485,12.522371,0.888062893,5.091296779,0.046399072,0.813459,7,0.125223712,340.000000000,2.203032467,auto_capture
ros2_pendulum_ws,BALANCE,14.289,4.828005,-32.351194,20.794823,0.856462329,4.273599971,0.084264587,0.793305,7,0.207948232,340.000000000,-1.775644246,auto_capture
ros2_pendulum_ws,BALANCE,14.341,-1.111951,-29.311601,30.046190,0.965850585,6.729124742,-0.019407214,0.793305,7,0.300461904,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.393,-4.943171,-26.798270,21.590305,0.974104792,-6.905871844,-0.086274612,0.773606,7,0.215903048,-340.000000000,-1.382344124,auto_capture
ros2_pendulum_ws,BALANCE,14.445,-9.956505,-23.015258,13.416193,0.945927498,-6.462145931,-0.173773789,0.763982,7,0.134161928,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.496,-8.982251,-19.968110,21.695126,0.942657081,6.377091402,-0.156769858,0.754653,7,0.216951256,340.000000000,-2.141108989,auto_capture
ros2_pendulum_ws,BALANCE,14.548,-4.925226,-17.319341,29.943607,0.868304328,4.608503786,-0.085961408,0.735843,7,0.299436072,340.000000000,-1.596500905,auto_capture
ros2_pendulum_ws,BALANCE,14.599,-9.065582,-10.868475,21.860402,0.885533610,-5.138949824,-0.158224254,0.735843,7,0.218604024,-340.000000000,2.237604589,auto_capture
ros2_pendulum_ws,BALANCE,14.651,-11.903407,-4.778195,13.201078,0.927629173,-6.149533699,-0.207753641,0.726618,7,0.132010776,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.702,-8.880451,-0.387867,21.454979,0.916198398,5.833143585,-0.154993109,0.726618,7,0.214549792,340.000000000,-1.937606965,auto_capture
ros2_pendulum_ws,BALANCE,14.753,-1.656143,2.137912,29.525669,0.883937074,4.982494075,-0.028905141,0.717648,7,0.295256688,340.000000000,-1.841318495,auto_capture
ros2_pendulum_ws,BALANCE,14.805,-4.398746,7.535985,21.462132,0.950717856,-6.462849550,-0.076772595,0.708752,7,0.214621320,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,14.856,-7.875674,13.209454,12.957301,0.859182174,-4.418240513,-0.137456441,0.691276,7,0.129573008,-340.000000000,1.926352989,auto_capture
ros2_pendulum_ws,BALANCE,14.907,-4.413282,16.107363,20.684811,0.951507565,6.478253129,-0.077026310,0.682197,7,0.206848112,340.000000000,-2.323088832,auto_capture
ros2_pendulum_ws,BALANCE,14.959,-0.509241,17.766250,28.953070,0.838713890,3.671831599,-0.008887933,0.673659,7,0.289530704,340.000000000,-1.379297728,auto_capture
ros2_pendulum_ws,BALANCE,15.012,-7.955726,25.280088,20.478300,0.985813090,-7.155239615,-0.138853612,0.656905,7,0.204783000,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.063,-12.678346,33.966808,12.685250,0.827256977,-3.606405601,-0.221278879,0.640705,7,0.126852496,-340.000000000,1.768736111,auto_capture
ros2_pendulum_ws,BALANCE,15.114,0.269961,31.966889,4.362846,0.966861404,-6.746587272,0.004711712,0.632744,7,0.043628464,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.166,9.668300,27.308129,-3.433835,0.921760893,-5.969387129,0.168743666,0.625043,7,-0.034338352,-340.000000000,1.964628511,auto_capture
ros2_pendulum_ws,BALANCE,15.218,3.925453,26.969198,-11.844574,0.912830524,-5.677832055,0.068512072,0.625043,7,-0.118445744,-340.000000000,2.034254452,auto_capture
ros2_pendulum_ws,BALANCE,15.269,2.699161,25.921995,-3.848979,0.858668658,4.309988412,0.047109249,0.609780,7,-0.038489792,340.000000000,-1.722592244,auto_capture
ros2_pendulum_ws,BALANCE,15.320,8.086515,23.429369,4.843256,0.868429683,4.677910798,0.141136311,0.602446,7,0.048432560,340.000000000,-2.031651463,auto_capture
ros2_pendulum_ws,BALANCE,15.371,4.742717,23.750568,-3.284257,0.958511883,-6.615426152,0.082776021,0.587517,7,-0.032842568,-340.000000000,2.364865100,auto_capture
ros2_pendulum_ws,BALANCE,15.423,-0.239778,25.368030,-11.231912,0.845065709,-3.881660250,-0.004184920,0.580200,7,-0.112319120,-340.000000000,1.482563750,auto_capture
ros2_pendulum_ws,BALANCE,15.474,3.586768,23.147215,-3.406958,0.960701674,6.645869128,0.062600906,0.572876,7,-0.034069576,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.525,7.942242,19.688633,4.747208,0.828080583,3.429451074,0.138618281,0.565777,7,0.047472080,340.000000000,-1.552704314,auto_capture
ros2_pendulum_ws,BALANCE,15.577,-0.241540,22.146936,-3.840037,1.005777260,-7.432710581,-0.004215673,0.552166,7,-0.038400368,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.628,-2.766419,24.128629,-12.128579,0.901349751,-5.408489974,-0.048283115,0.552166,7,-0.121285792,-340.000000000,2.142135797,auto_capture
ros2_pendulum_ws,BALANCE,15.680,-3.695948,25.495529,-4.202994,0.860210625,4.365396502,-0.064506461,0.538390,7,-0.042029944,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.732,2.116083,25.407768,3.852554,0.879560700,4.874122743,0.036932617,0.531751,7,0.038525536,340.000000000,-1.918645354,auto_capture
ros2_pendulum_ws,BALANCE,15.783,-0.850005,28.136684,-4.276524,0.957638347,-6.574221015,-0.014835382,0.525198,7,-0.042765240,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.835,-5.682289,31.636803,-12.717212,0.953605534,-6.533255306,-0.099174653,0.518601,7,-0.127172120,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.886,-3.090348,31.301594,-21.042298,0.992797269,-7.220940213,-0.053936751,0.512156,7,-0.210422976,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,15.939,1.223876,30.376668,-12.345650,0.933555998,6.100113040,0.021360664,0.512156,7,-0.123456504,340.000000000,1.773688115,auto_capture
ros2_pendulum_ws,BALANCE,15.991,5.643680,28.184835,-3.984806,0.889839262,5.170622201,0.098500806,0.512156,7,-0.124779040,340.000000000,-2.019500249,auto_capture
ros2_pendulum_ws,BALANCE,16.043,5.983392,26.682915,-12.140704,0.861248183,-4.432434946,0.104429892,0.499297,7,-0.121407040,-340.000000000,1.496351474,auto_capture
