workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
real_current_proof,BALANCE,40.589,0.000000,0.002609,0.000519,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005194,0.000519375,0.000370982,0.000370982,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.641,0.000000,0.002609,0.000519,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005189,0.000518905,0.000370646,0.000370646,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.693,0.000000,0.002609,0.000518,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005184,0.000518430,0.000370307,0.000370307,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.745,0.000000,0.002609,0.000518,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005180,0.000517959,0.000369970,0.000369970,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.796,0.000000,0.002609,0.000517,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005175,0.000517487,0.000369634,0.000369634,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.849,0.000000,0.002609,0.000517,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005170,0.000517003,0.000369288,0.000369288,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.901,0.000000,0.002609,0.000517,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005165,0.000516527,0.000368948,0.000368948,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.953,0.000000,0.002609,0.000516,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005161,0.000516051,0.000368608,0.000368608,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.005,0.000000,0.002609,0.000516,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005156,0.000515573,0.000368267,0.000368267,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.058,0.000000,0.002609,0.000515,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005151,0.000515098,0.000367927,0.000367927,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.109,0.000000,0.002609,0.000515,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005146,0.000514632,0.000367594,0.000367594,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.160,0.000000,0.002609,0.000514,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005142,0.000514159,0.000367256,0.000367256,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.212,0.000000,0.002609,0.000514,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005137,0.000513686,0.000366919,0.000366919,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.264,0.000000,0.002609,0.000513,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005133,0.000513309,0.000366649,0.000366649,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.316,0.000000,0.002609,0.000513,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005127,0.000512741,0.000366244,0.000366244,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.369,0.000000,0.002609,0.000512,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005123,0.000512260,0.000365900,0.000365900,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.419,0.000000,0.002609,0.000512,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005118,0.000511797,0.000365569,0.000365569,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.470,0.000000,0.002609,0.000511,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005113,0.000511335,0.000365239,0.000365239,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.520,0.000000,0.002609,0.000511,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005110,0.000510964,0.000364974,0.000364974,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.571,0.000000,0.002609,0.000510,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005104,0.000510408,0.000364577,0.000364577,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.623,0.000000,0.002609,0.000510,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005099,0.000509938,0.000364241,0.000364241,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.675,0.000000,0.002609,0.000509,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005095,0.000509463,0.000363902,0.000363902,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.728,0.000000,0.002609,0.000509,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005090,0.000508983,0.000363559,0.000363559,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.780,0.000000,0.002609,0.000509,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005085,0.000508501,0.000363215,0.000363215,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.831,0.000000,0.002609,0.000508,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005080,0.000508036,0.000362883,0.000362883,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.882,0.000000,0.002609,0.000508,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005076,0.000507572,0.000362551,0.000362551,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.933,0.000000,0.002609,0.000507,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005071,0.000507108,0.000362220,0.000362220,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,41.984,0.000000,0.002609,0.000507,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005066,0.000506640,0.000361886,0.000361886,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.035,0.000000,0.002609,0.000506,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005062,0.000506174,0.000361553,0.000361553,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.086,0.000000,0.002609,0.000506,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005057,0.000505708,0.000361220,0.000361220,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.137,0.000000,0.002609,0.000505,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005052,0.000505241,0.000360886,0.000360886,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.189,0.000000,0.002609,0.000505,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005048,0.000504767,0.000360548,0.000360548,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.241,0.000000,0.002609,0.000504,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005043,0.000504293,0.000360209,0.000360209,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.292,0.000000,0.002609,0.000504,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005039,0.000503918,0.000359941,0.000359941,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.344,0.000000,0.002609,0.000503,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005034,0.000503357,0.000359541,0.000359541,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.395,0.000000,0.002609,0.000503,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005029,0.000502886,0.000359204,0.000359204,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.446,0.000000,0.002609,0.000502,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005024,0.000502421,0.000358872,0.000358872,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,42.498,0.000000,0.002609,0.000502,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005019,0.000501948,0.000358534,0.000358534,-0.000000006,manual_A_near_upright
